duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,src_ip,dst_ip,src_port,dst_port
7.3982,tcp,tcp,S2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.399,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.3993,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4006,tcp,tcp,S2,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.4008,tcp,tcp,S2,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.4017,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4019,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4031,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.4038,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.4046,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4048,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4054,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4056,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4067,tcp,tcp,S2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.4069,tcp,tcp,S2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.5128,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.5132,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.514,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.5142,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.5154,tcp,tcp,S2,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.5157,tcp,tcp,S2,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.5167,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.5169,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.5181,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.5183,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107.6.254,192.168.191.121,443,60498
7.519,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.5191,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,13.107.6.254,60498,443
7.5207,tcp,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.5212,tcp,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.6096,tcp,tcp,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.6098,tcp,tcp,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.6104,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.6106,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.613,tcp,tcp,S2,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.6136,tcp,tcp,S2,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.7622,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.763,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7639,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7641,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7651,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.7653,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.7839,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7841,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7847,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7848,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7853,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.7854,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.7861,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7862,tcp,tcp,S2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.7867,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.7868,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8141,tcp,tcp,S2,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.8144,tcp,tcp,S2,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.8153,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8155,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8264,tcp,tcp,S2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8269,tcp,tcp,S2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8285,tcp,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,192.168.51.74,60487,7680
7.8292,tcp,tcp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,192.168.51.74,60487,7680
7.8319,tcp,tcp,S2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8321,tcp,tcp,S2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8332,tcp,tcp,S2,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8333,tcp,tcp,S2,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.8923,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.8934,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9044,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9046,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9053,tcp,tcp,S2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9057,tcp,tcp,S2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9083,tcp,tcp,S2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9087,tcp,tcp,S2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9095,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9097,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9118,tcp,tcp,S2,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9121,tcp,tcp,S2,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9127,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9128,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9138,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.914,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9146,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9148,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9155,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9156,tcp,tcp,S2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.191.121,204.79.197.222,60499,443
7.9995,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
7.9999,tcp,tcp,S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.79.197.222,192.168.191.121,443,60499
